animal,images,scientific_names,common_names,statusLabel
http://www.wikidata.org/entity/Q2297570,http://commons.wikimedia.org/wiki/Special:FilePath/Bombus%20affinis%2C%20F%2C%20side%2C%20sky%20meadows%2C%20virginia%202014-09-22-18.05.02%20ZS%20PMax%20%2815169110488%29.jpg,Bombus affinis,Rusty Patched Bumble Bee,Critically Endangered
http://www.wikidata.org/entity/Q2309290,http://commons.wikimedia.org/wiki/Special:FilePath/Gallotia%20bravoana.jpg,Gallotia bravoana,"La Gomera giant lizard, La Gomera Giant Lizard",Critically Endangered
http://www.wikidata.org/entity/Q2342368,http://commons.wikimedia.org/wiki/Special:FilePath/Rhynchobatus%20syndey%20aquarium.jpg,Rhynchobatus australiae,"White-spotted guitarfish, White-spotted Guitarfish, White-spotted Wedgefish",Critically Endangered
http://www.wikidata.org/entity/Q2376451,http://commons.wikimedia.org/wiki/Special:FilePath/Pyxis%20Arachnoides%20Ste%20Marie%20Madagascar.jpg,Pyxis arachnoides,"Spider tortoise, Spider Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q2384624,http://commons.wikimedia.org/wiki/Special:FilePath/Roatan%20Coral%20Snake%20%28Micrurus%20ruatanus%29.jpg,Micrurus ruatanus,"Roatan coral snake, Roatan Coral Snake",Critically Endangered
http://www.wikidata.org/entity/Q2386001,http://commons.wikimedia.org/wiki/Special:FilePath/Partula%20gibba.png,Partula gibba,"Fat Guam partula, Fat Guam Partula, Tree Snail",Critically Endangered
http://www.wikidata.org/entity/Q2391334,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%20dominance%20display.jpg,Chelonoidis hoodensis,"Española Giant Tortoise, Hood Island Giant Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q2392362,"http://commons.wikimedia.org/wiki/Special:FilePath/Psammobates%20geometricus.png, http://commons.wikimedia.org/wiki/Special:FilePath/Psammobates%20geometricus.jpg",Psammobates geometricus,"Geometric tortoise, Geometric Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q2399868,http://commons.wikimedia.org/wiki/Special:FilePath/Mumen%20u0.gif,Mustelus mento,Speckled Smoothhound,Critically Endangered
http://www.wikidata.org/entity/Q2415046,http://commons.wikimedia.org/wiki/Special:FilePath/Palea%20steindachneri.jpeg,Palea steindachneri,"Wattle-necked softshell turtle, Wattle-necked Softshell Turtle",Critically Endangered
http://www.wikidata.org/entity/Q2425355,http://commons.wikimedia.org/wiki/Special:FilePath/Diamond%20darter%20%28Crystallaria%20cincotta%29.jpg,Crystallaria cincotta,Diamond Darter,Critically Endangered
http://www.wikidata.org/entity/Q2462851,http://commons.wikimedia.org/wiki/Special:FilePath/Harriet%20sticking%20out%20her%20tongue.jpg,Chelonoidis porteri,"Indefatigable Island Giant Tortoise, Western Santa Cruz Giant Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q2488846,http://commons.wikimedia.org/wiki/Special:FilePath/Bourreti.jpg,Cuora bourreti,Bourret’s Box Turtle,Critically Endangered
http://www.wikidata.org/entity/Q2511165,http://commons.wikimedia.org/wiki/Special:FilePath/Abystoma%20leorae.jpg,Ambystoma leorae,"Leora's Stream Salamander, Leora's Stream Siredon",Critically Endangered
http://www.wikidata.org/entity/Q2511750,http://commons.wikimedia.org/wiki/Special:FilePath/Bombus%20variabilis%20m.jpg,Bombus variabilis,Variable Cuckoo Bumblebee,Critically Endangered
http://www.wikidata.org/entity/Q2512313,http://commons.wikimedia.org/wiki/Special:FilePath/Ambystoma%20taylori.jpeg,Ambystoma taylori,"Taylor's salamander, Taylor's Salamander",Critically Endangered
http://www.wikidata.org/entity/Q2583134,http://commons.wikimedia.org/wiki/Special:FilePath/Brown%20Howler%20Monkey%204.jpg,Alouatta guariba guariba,"Northern Brown Howler Monkey, Northern Brown Howling Monkey",Critically Endangered
http://www.wikidata.org/entity/Q2592204,"http://commons.wikimedia.org/wiki/Special:FilePath/Batagur%20tuntong%200063u.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/BatagurPasirKumpal.jpg",Batagur affinis,Southern River Terrapin,Critically Endangered
http://www.wikidata.org/entity/Q2594262,http://commons.wikimedia.org/wiki/Special:FilePath/Pyrgulopsis%20neomexicana%20shell.jpg,Pyrgulopsis neomexicana,Socorro Snail,Critically Endangered
http://www.wikidata.org/entity/Q2599422,http://commons.wikimedia.org/wiki/Special:FilePath/Agathis%20montana%20de%20Laub.jpg,Agathis montana,Panie kauri,Critically Endangered
http://www.wikidata.org/entity/Q2600292,http://commons.wikimedia.org/wiki/Special:FilePath/Sacalia%20quadriocellata.jpg,Sacalia quadriocellata,"Four-eyed turtle, Four-eyed Turtle",Critically Endangered
http://www.wikidata.org/entity/Q2616896,http://commons.wikimedia.org/wiki/Special:FilePath/Cephaloscyllium%20silasi%20quilon.jpg,Cephaloscyllium silasi,Indian Swellshark,Critically Endangered
http://www.wikidata.org/entity/Q2628463,"http://commons.wikimedia.org/wiki/Special:FilePath/Atelopus%20certus.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Atelopus%20certus%20calling%20male%20edit1.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Toad%20Mountain%20Harlequin%20frog%20%28Atelopus%20certus%29%20pair%20%28female%20crop%29.jpg",Atelopus certus,"Darien Stubfoot Toad, Toad Mountain harlequin frog, Toad Mountain Harlequin Frog",Critically Endangered
http://www.wikidata.org/entity/Q2630710,http://commons.wikimedia.org/wiki/Special:FilePath/Woundfin%20%28Plagopterus%20argentissimus%29.jpg,Plagopterus argentissimus,Woundfin,Critically Endangered
http://www.wikidata.org/entity/Q2666577,http://commons.wikimedia.org/wiki/Special:FilePath/Isthmohyla%20pictipes%2C%20Costa%20Rica%20imported%20from%20iNaturalist%20photo%20351398145.jpg,Isthmohyla pictipes,Pico Blanco Treefrog,Critically Endangered
http://www.wikidata.org/entity/Q2668284,http://commons.wikimedia.org/wiki/Special:FilePath/Myadestes%20palmeri.jpg,Myadestes palmeri,"Puaiohi, Small Kauai Thrush",Critically Endangered
http://www.wikidata.org/entity/Q2668611,http://commons.wikimedia.org/wiki/Special:FilePath/Fatuhiva%20Monarch%20imported%20from%20iNaturalist%20photo%20395655088%20on%2022%20August%202024.jpg,Pomarea whitneyi,"Fatu Hiva Flycatcher, Fatu Hiva Monarch, Fatuhiva Monarch",Critically Endangered
http://www.wikidata.org/entity/Q2669376,http://commons.wikimedia.org/wiki/Special:FilePath/Acanthophoenix%20rubra%2001.jpg,Acanthophoenix rubra,Barbel palm,Critically Endangered
http://www.wikidata.org/entity/Q2670899,http://commons.wikimedia.org/wiki/Special:FilePath/BennyTrapp%20Montseny-Gebirgsmolch%20Calotriton%20arnoldi%20Montseny-Gebirge%20Spanien.jpg,Calotriton arnoldi,Montseny brook newt,Critically Endangered
http://www.wikidata.org/entity/Q2685588,http://commons.wikimedia.org/wiki/Special:FilePath/Syngnathus%20watermeyeri.png,Syngnathus watermeyeri,"Estuarine pipefish, Estuarine Pipefish, River Pipefish",Critically Endangered
http://www.wikidata.org/entity/Q2690382,http://commons.wikimedia.org/wiki/Special:FilePath/Oxynoemacheilus%20tigris.jpg,Oxynoemacheilus tigris,Halap Loach,Critically Endangered
http://www.wikidata.org/entity/Q2698818,http://commons.wikimedia.org/wiki/Special:FilePath/Chitra%20selenkae.jpg,Chitra chitra,"Asian Narrow-headed Softshell Turtle, Southeast Asian Narrow-headed Softshell Turtle, Striped narrow-headed softshell turtle, Striped Narrow-headed Softshell Turtle",Critically Endangered
http://www.wikidata.org/entity/Q2699599,http://commons.wikimedia.org/wiki/Special:FilePath/PodocnemisLewyana.jpg,Podocnemis lewyana,Magdalena River Turtle,Critically Endangered
http://www.wikidata.org/entity/Q2700032,http://commons.wikimedia.org/wiki/Special:FilePath/Celestus%20occiduus%20museum%20specimen.jpeg,Celestus occiduus,"Jamaica giant galliwasp, sinking galliwasp",Critically Endangered
http://www.wikidata.org/entity/Q2700671,http://commons.wikimedia.org/wiki/Special:FilePath/Paphiopedilum%20rothschildianum%20Orchi%20107.jpg,Paphiopedilum rothschildianum,Rothshild's slipper orchid,Critically Endangered
http://www.wikidata.org/entity/Q2701339,"http://commons.wikimedia.org/wiki/Special:FilePath/Atelopus%20limosus%20female%2002.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Atelopus%20limosus02.jpg",Atelopus limosus,"Harlequin frog, Limosa Harlequin Frog",Critically Endangered
http://www.wikidata.org/entity/Q2701781,"http://commons.wikimedia.org/wiki/Special:FilePath/Mantidactylus%20pauliani01.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Mantidactylus%20pauliani02.jpg",Mantidactylus pauliani,"Madagascar frog, Madagascar Frog",Critically Endangered
http://www.wikidata.org/entity/Q2701972,http://commons.wikimedia.org/wiki/Special:FilePath/Kachugasylhetensis.jpg,Pangshura sylhetensis,"Assam roofed turtle, Assam Roofed Turtle",Critically Endangered
http://www.wikidata.org/entity/Q2702710,http://commons.wikimedia.org/wiki/Special:FilePath/Ptychochromoides%20betsileanus.jpg,Ptychochromoides betsileanus,"Trondo mainty, Trondo Mainty",Critically Endangered
http://www.wikidata.org/entity/Q2703157,http://commons.wikimedia.org/wiki/Special:FilePath/Isthmohyla%20tica%206009067%20%28cropped%29.jpg,Isthmohyla tica,"Starrett's Treefrog, Starrett’s tree frog",Critically Endangered
http://www.wikidata.org/entity/Q2703314,http://commons.wikimedia.org/wiki/Special:FilePath/Picea%20neoveitchii%20foliage.jpg,Picea neoveitchii,"Hubei Spruce, Veitch's Spruce",Critically Endangered
http://www.wikidata.org/entity/Q2704370,http://commons.wikimedia.org/wiki/Special:FilePath/Oligosoma%20infrapunctatum%20imported%20from%20iNaturalist%20photo%201668963%20on%2023%20June%202020.jpg,Oligosoma infrapunctatum,"Speckled skink, Speckled Skink",Critically Endangered
http://www.wikidata.org/entity/Q2704588,"http://commons.wikimedia.org/wiki/Special:FilePath/Leptodactylus%20fallax%20%281%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Zoo%20overnight%20070.jpg",Leptodactylus fallax,"Giant Ditch Frog, Mountain chicken, Mountain Chicken",Critically Endangered
http://www.wikidata.org/entity/Q2705408,http://commons.wikimedia.org/wiki/Special:FilePath/Xenopus%20longipes03.jpg,Xenopus longipes,"Lake Oku Clawed Frog, Savannah clawed frog, Savannah Clawed Frog",Critically Endangered
http://www.wikidata.org/entity/Q2706540,http://commons.wikimedia.org/wiki/Special:FilePath/Atelopus%20longirostris%20female.jpg,Atelopus longirostris,"Longnose stubfoot toad, Longnose Stubfoot Toad, Scrawny Stubfoot-toad",Critically Endangered
http://www.wikidata.org/entity/Q2707584,http://commons.wikimedia.org/wiki/Special:FilePath/Partula%20radiolata.png,Partula radiolata,"Tree Snail, Radiolate partula, Radiolate Partula",Critically Endangered
http://www.wikidata.org/entity/Q2707598,http://commons.wikimedia.org/wiki/Special:FilePath/Partula%20clara%20incrassa.jpg,Partula clara,"Polynesian tree snail, Polynesian Tree Snail",Critically Endangered
http://www.wikidata.org/entity/Q2709075,http://commons.wikimedia.org/wiki/Special:FilePath/Grevillea%20caleyi.jpg,Grevillea caleyi,Caley's grevillea,Critically Endangered
http://www.wikidata.org/entity/Q2711686,http://commons.wikimedia.org/wiki/Special:FilePath/Cnemidophorus%20vanzoi.jpeg,Cnemidophorus vanzoi,"Saint Lucia whiptail, Saint Lucian Whiptail, St Lucia Whiptail, Vanzo's Whiptail",Critically Endangered
http://www.wikidata.org/entity/Q2712058,http://commons.wikimedia.org/wiki/Special:FilePath/Heleophryne%20rosei%20103117497.jpg,Heleophryne rosei,"Table Mountain ghost frog, Table Mountain Ghost Frog",Critically Endangered
http://www.wikidata.org/entity/Q2715066,http://commons.wikimedia.org/wiki/Special:FilePath/NovaraExpZoologischeTheilLepidopteraAtlasTaf47.jpg,Heliconius nattereri,Natterer's Longwing,Critically Endangered
http://www.wikidata.org/entity/Q2716594,http://commons.wikimedia.org/wiki/Special:FilePath/Orlitia%20borneensis.jpg,Orlitia borneensis,"Bornean River Turtle, Malaysian giant turtle, Malaysian Giant Turtle",Critically Endangered
http://www.wikidata.org/entity/Q2716647,http://commons.wikimedia.org/wiki/Special:FilePath/Heosemys%20leytensis04.jpg,Siebenrockiella leytensis,"Palawan Forest Turtle, Philippine pond turtle, Philippine Pond Turtle",Critically Endangered
http://www.wikidata.org/entity/Q2724791,http://commons.wikimedia.org/wiki/Special:FilePath/Chilatherina%20sentaniensis.jpg,Chilatherina sentaniensis,Sentani Rainbowfish,Critically Endangered
http://www.wikidata.org/entity/Q2726957,http://commons.wikimedia.org/wiki/Special:FilePath/Escargot%20de%20Corse%20dans%20son%20milieu%20naturel.jpg,Tyrrhenaria ceratina,Corsican Snail,Critically Endangered
http://www.wikidata.org/entity/Q2739149,http://commons.wikimedia.org/wiki/Special:FilePath/Chelonoidis%20nigra%20phantastica.jpg,Chelonoidis phantastica,Fernandina Giant Tortoise,Critically Endangered
http://www.wikidata.org/entity/Q2740220,http://commons.wikimedia.org/wiki/Special:FilePath/Hibiscusclayi.jpg,Hibiscus clayi,"Clay's Hibiscus, Clay's hibsicus, Newhouse hibiscus, red Kauai rosemallow",Critically Endangered
http://www.wikidata.org/entity/Q2746149,http://commons.wikimedia.org/wiki/Special:FilePath/Torrey%20Pine%20at%20Santa%20Rosa%20Island.jpg,Pinus torreyana,"Torrey Pine, Del Mare Pine, Soledad Pine, Torrey pine",Critically Endangered
http://www.wikidata.org/entity/Q2785489,http://commons.wikimedia.org/wiki/Special:FilePath/Eusmilia%20fastigiata%20large.jpg,Eusmilia fastigiata,Smooth Flower Coral,Critically Endangered
http://www.wikidata.org/entity/Q2821950,http://commons.wikimedia.org/wiki/Special:FilePath/Campbell%27s%20Alligator%20Lizard%20imported%20from%20iNaturalist%20photo%201461535%20on%2019%20June%202023.jpg,Abronia campbelli,Campbell's Alligator Lizard,Critically Endangered
http://www.wikidata.org/entity/Q2822529,http://commons.wikimedia.org/wiki/Special:FilePath/Acanthodactylus-beershebensis%2020120324%204149.JPG,Acanthodactylus beershebensis,"Be’er Sheva fringe-fingered lizard, Be’er Sheva Fringe-fingered Lizard",Critically Endangered
http://www.wikidata.org/entity/Q2838466,http://commons.wikimedia.org/wiki/Special:FilePath/Etheostoma%20chermocki.jpg,Etheostoma chermocki,Vermilion Darter,Critically Endangered
http://www.wikidata.org/entity/Q2839184,http://commons.wikimedia.org/wiki/Special:FilePath/Alocasia%20sanderiana3.jpg,Alocasia sanderiana,Sander's Alocasia,Critically Endangered
http://www.wikidata.org/entity/Q2852110,http://commons.wikimedia.org/wiki/Special:FilePath/Anolis%20nelsoni%20GreatSwan.jpg,Anolis nelsoni,Nelson's anole,Critically Endangered
http://www.wikidata.org/entity/Q2854422,http://commons.wikimedia.org/wiki/Special:FilePath/Darwini.jpg,Chelonoidis darwini,"James Island Giant Tortoise, Santiago Giant Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q2854549,"http://commons.wikimedia.org/wiki/Special:FilePath/Edwards%20Pheasant%20RWD.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Lophura%20edwardsi.JPG",Lophura edwardsi,Edwards's Pheasant,Critically Endangered
http://www.wikidata.org/entity/Q2861123,http://commons.wikimedia.org/wiki/Special:FilePath/Mauna%20Kea%20silversword3.jpg,Argyroxiphium sandwicense subsp. sandwicense,"Hawai'i silversword, Mauna Kea Silversword",Critically Endangered
http://www.wikidata.org/entity/Q2861120,http://commons.wikimedia.org/wiki/Special:FilePath/Starr%20011205-0126%20Argyroxiphium%20kauense.jpg,Argyroxiphium kauense,"kau silversword, Kau Silversword",Critically Endangered
http://www.wikidata.org/entity/Q2868379,http://commons.wikimedia.org/wiki/Special:FilePath/Astelia%20waialealae.jpg,Astelia waialealae,Kauai pa'iniu,Critically Endangered
http://www.wikidata.org/entity/Q2882019,http://commons.wikimedia.org/wiki/Special:FilePath/Zoological%20Illustrations%20Achatinella%20pica.jpg,Achatinella apexfulva,Oahu tree snail,Critically Endangered
http://www.wikidata.org/entity/Q2887026,http://commons.wikimedia.org/wiki/Special:FilePath/Texas%20Hornshell.jpg,Popenaias popeii,Texas hornshell,Critically Endangered
http://www.wikidata.org/entity/Q2918220,http://commons.wikimedia.org/wiki/Special:FilePath/Paphiopedilum%20gratrixianum%20Orchi%20147.jpg,Paphiopedilum gratrixianum,Gratix's Paphiopedilum,Critically Endangered
http://www.wikidata.org/entity/Q2934309,http://commons.wikimedia.org/wiki/Special:FilePath/Callulina%20dawida.jpg,Callulina dawida,Taita Hills Warty Frog,Critically Endangered
http://www.wikidata.org/entity/Q2935466,http://commons.wikimedia.org/wiki/Special:FilePath/Campanula%20troegerae.jpg,Campanula troegerae,Bellflower,Critically Endangered
http://www.wikidata.org/entity/Q2943926,http://commons.wikimedia.org/wiki/Special:FilePath/Celestus%20anelpistus.jpg,Celestus anelpistus,Giant Hispaniolan Galliwasp,Critically Endangered
http://www.wikidata.org/entity/Q2944420,http://commons.wikimedia.org/wiki/Special:FilePath/Pennantia%20baylisiana%20MRD.jpg,Pennantia baylisiana,Three Kings Kaikomako,Critically Endangered
http://www.wikidata.org/entity/Q2978969,http://commons.wikimedia.org/wiki/Special:FilePath/The%20indigenous%20trees%20of%20the%20Hawaiian%20Islands%20%281913%29%20%2817944027681%29.jpg,Clermontia peleana,pele clermontia,Critically Endangered
http://www.wikidata.org/entity/Q2980927,http://commons.wikimedia.org/wiki/Special:FilePath/Cnemaspis%20tropidogaster.jpg,Cnemaspis tropidogaster,"Rough-bellied day gecko, Rough-bellied Day Gecko",Critically Endangered
http://www.wikidata.org/entity/Q2986273,http://commons.wikimedia.org/wiki/Special:FilePath/MELLISS%281875%29%20p395%20-%20PLATE%2041%20-%20Psiadia%20Rotundifolia.jpg,Commidendrum rotundifolium,"Bastard gumwood, Bastard Gumwood",Critically Endangered
http://www.wikidata.org/entity/Q2997595,http://commons.wikimedia.org/wiki/Special:FilePath/Palo%20de%20nigua%20cornutia%20obovata.jpg,Cornutia obovata,nigua,Critically Endangered
http://www.wikidata.org/entity/Q3002327,http://commons.wikimedia.org/wiki/Special:FilePath/Craugastor%20punctariolus01.jpg,Craugastor punctariolus,Bob’s robber frog,Critically Endangered
http://www.wikidata.org/entity/Q3005076,http://commons.wikimedia.org/wiki/Special:FilePath/Mississippi%20gopher%20frog.jpg,Lithobates sevosus,"Dusky gopher frog, Dusky Gopher Frog",Critically Endangered
http://www.wikidata.org/entity/Q3005925,http://commons.wikimedia.org/wiki/Special:FilePath/Eleutherodactylus%20orientalis02.jpg,Eleutherodactylus orientalis,Robber frog,Critically Endangered
http://www.wikidata.org/entity/Q3008853,http://commons.wikimedia.org/wiki/Special:FilePath/Corn%20parents1.jpg,Zea perennis,perennial teosinte,Critically Endangered
